model_path,model_id,revision,param_name,layer_index,block_type,shape,rows,cols,design_rank,actual_rank,rank_ratio,svd_90_percent_rank,svd_90_percent_ratio,mean,std,var,min,max,sparsity,dtype,created_at
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.embeddings.LayerNorm.beta,,other,"(768,)",1,768,1,1,1.0,1,1.0,-0.019596021622419357,0.06925089657306671,0.004795686807483435,-0.5555245876312256,0.802075207233429,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.embeddings.LayerNorm.gamma,,other,"(768,)",1,768,1,1,1.0,1,1.0,0.8493084907531738,0.133900985121727,0.017929472029209137,0.08930355310440063,0.9830588698387146,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.embeddings.position_embeddings.weight,,embedding,"(512, 768)",512,768,512,512,1.0,50,0.09765625,-3.873982495861128e-05,0.016068805009126663,0.00025820647715590894,-0.9487291574478149,0.7268922328948975,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.embeddings.token_type_embeddings.weight,,embedding,"(2, 768)",2,768,2,2,1.0,2,1.0,-0.0009192296420224011,0.033543698489665985,0.0011251798132434487,-0.6951668858528137,0.2973073720932007,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.embeddings.word_embeddings.weight,,embedding,"(30522, 768)",30522,768,768,768,1.0,462,0.6015625,-0.02802451327443123,0.042667049914598465,0.0018204771913588047,-0.9503687620162964,0.8728917837142944,8.532097066596771e-08,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.0.attention.output.LayerNorm.beta,,other,"(768,)",1,768,1,1,1.0,1,1.0,-0.018173277378082275,0.3289725184440613,0.10822292417287827,-4.205034255981445,0.8336061239242554,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.0.attention.output.LayerNorm.gamma,,other,"(768,)",1,768,1,1,1.0,1,1.0,0.9584805369377136,0.08341576904058456,0.006958190351724625,0.7153003811836243,2.9968392848968506,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.0.attention.output.dense.bias,,other,"(768,)",1,768,1,1,1.0,1,1.0,-0.001123726018704474,0.03545676916837692,0.001257182564586401,-0.3073207139968872,0.1476893126964569,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.0.attention.output.dense.weight,,output,"(768, 768)",768,768,768,768,1.0,317,0.4127604166666667,-2.073558425763622e-05,0.028576431795954704,0.0008166124462150037,-0.49465838074684143,0.5869761109352112,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.0.attention.self.key.bias,,other,"(768,)",1,768,1,1,1.0,1,1.0,-0.0003075960266869515,0.003185687121003866,1.0148602996196132e-05,-0.012445099651813507,0.010560888797044754,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.0.attention.self.key.weight,,other,"(768, 768)",768,768,768,768,1.0,306,0.3984375,4.959386842529057e-06,0.04278881475329399,0.0018308827420696616,-0.7098265886306763,0.8334630131721497,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.0.attention.self.query.bias,,other,"(768,)",1,768,1,1,1.0,1,1.0,0.006335815414786339,0.2806865870952606,0.07878496497869492,-1.0507234334945679,0.8619886040687561,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.0.attention.self.query.weight,,other,"(768, 768)",768,768,768,768,1.0,303,0.39453125,3.5583794669946656e-05,0.0431194044649601,0.0018592830747365952,-0.5249173641204834,0.45409947633743286,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.0.attention.self.value.bias,,other,"(768,)",1,768,1,1,1.0,1,1.0,0.0018207308603450656,0.04068953916430473,0.0016556386835873127,-0.17886830866336823,0.2503170371055603,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.0.attention.self.value.weight,,other,"(768, 768)",768,768,768,768,1.0,331,0.4309895833333333,-3.300314710941166e-05,0.028810903429985046,0.0008300681947730482,-0.16439175605773926,0.19317074120044708,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.0.intermediate.dense.bias,,other,"(3072,)",1,3072,1,1,1.0,1,1.0,-0.10811424255371094,0.0493825301527977,0.0024386344011873007,-0.3514873683452606,0.4057489335536957,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.0.intermediate.dense.weight,,other,"(3072, 768)",3072,768,768,768,1.0,523,0.6809895833333334,-3.043881406483706e-05,0.037421561777591705,0.0014003734104335308,-0.2978421151638031,0.32221561670303345,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.0.output.LayerNorm.beta,,other,"(768,)",1,768,1,1,1.0,1,1.0,-0.036638181656599045,0.09846807271242142,0.009695962071418762,-1.3253225088119507,0.41903483867645264,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.0.output.LayerNorm.gamma,,other,"(768,)",1,768,1,1,1.0,1,1.0,0.7558717727661133,0.05628509446978569,0.0031680117826908827,0.10011038929224014,0.8120333552360535,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.0.output.dense.bias,,other,"(768,)",1,768,1,1,1.0,1,1.0,-0.0020538445096462965,0.08016905188560486,0.0064270771108567715,-0.5255517959594727,0.3393213450908661,0.0,float32,2025-09-02T10:54:23.197596
